gift_id,price
GF_2372,228.46785535125514
GF_13040,108.8473351151465
GF_5754,-20.10601357260407
GF_1417,7.956030664438686
GF_23204,-73.04320108213142
GF_6367,63.99296379788984
GF_12918,11.158651700599876
GF_11930,-30.107921969779568
GF_12664,132.80796906249896
GF_12666,132.80796906249896
GF_23838,155.6797921434295
GF_8594,23.361592139122422
GF_10190,67.38811002794944
GF_5251,139.83633162617105
GF_5744,28.18184072768554
GF_12315,101.60407257879274
GF_7510,55.380013751973365
GF_2647,0.9095028925645465
GF_13184,102.69268351597611
GF_3163,79.16224523225958
GF_8269,49.28108600612052
GF_14270,56.18500048370652
GF_4153,36.64488165854743
GF_8117,26.554999384093776
GF_5936,19.454417131943046
GF_1704,67.09125573403571
GF_1707,67.09125573403571
GF_23660,-16.66593901948829
GF_479,94.19905676256258
GF_9520,175.5147057463986
GF_1479,36.43245582936879
GF_22094,89.54849718958542
GF_4544,98.52697902035936
GF_4471,41.24789346157081
GF_10688,127.47891222034718
GF_477,69.95597169376924
GF_21972,35.162149740353016
GF_23532,19.729641799629917
GF_697,58.71028152689303
GF_10782,173.82582429410627
GF_13480,-29.906252840652087
GF_978,104.21938645070622
GF_1731,125.1128884762129
GF_14348,-20.110802420022992
GF_4670,-16.94958898126265
GF_13774,-18.92850550721039
GF_14019,459.6338891286852
GF_11891,77.85489882373349
GF_902,79.28151740707119
GF_8817,74.19739533670281
GF_6155,140.5124641462495
GF_4859,121.93638001654847
GF_23675,50.93638869168592
GF_10679,44.150186920290594
GF_2638,-22.422517935728024
GF_6369,7.203073691903683
GF_21577,-13.969328962739723
GF_662,108.88472459323657
GF_1623,123.91155737430245
GF_1823,-12.38747057565729
GF_14714,48.87371491970873
GF_16333,39.93616261233967
GF_16335,-16.853727493646602
GF_16334,-16.853727493646602
GF_2183,103.15841824595702
GF_13463,-13.616309076255448
GF_22523,80.33513674047038
GF_10838,-95.81329567931584
GF_7491,-3.2771444330051054
GF_4535,55.455251854706944
GF_6528,99.07852881457916
GF_4892,169.0186018375432
GF_1635,54.670484312736676
GF_2692,4.184562094579633
GF_13146,22.9210626449036
GF_411,99.63022597203735
GF_1648,74.08380580330595
GF_1315,87.77201353161115
GF_5258,35.603859448631965
GF_12723,-25.93751919973647
GF_2452,5.169183463557374
GF_2453,-3.160687252314119
GF_9533,66.40115880770111
GF_21429,18.85723801175186
GF_20248,118.8508143507978
GF_17708,13.39756820750631
GF_4136,51.187263101332746
GF_5994,-27.10297818210165
GF_5993,-18.77310746622993
GF_19916,35.159047230466854
GF_1360,41.55598871406005
GF_17576,39.2572232027328
GF_2432,41.420299964417836
GF_10721,42.931054111914364
GF_2447,135.17833272720486
GF_11515,62.139707860535054
GF_15034,52.99024394328899
GF_2546,-100.78099576639693
GF_6394,-44.63453963383097
GF_9686,80.52981768405243
GF_13171,29.967926153874373
GF_11831,98.31249437782606
GF_11832,41.52260427183978
GF_16703,110.87437703958278
GF_6277,120.87624659440928
GF_9349,70.24102847512427
GF_8239,66.43368474579995
GF_12978,-9.507726933730964
GF_16110,49.025177144378404
GF_3676,67.01878114193164
GF_19854,43.91069520106021
GF_286,79.75270469676536
GF_3493,434.8642956000931
GF_3908,37.01288843924044
GF_9046,68.74899136560668
GF_14359,45.50034807567272
GF_14344,91.84198724753742
GF_4770,109.89309245531399
GF_8871,75.13663762990097
GF_10006,-22.556208792474308
GF_14938,91.95038118618015
GF_6670,27.739633162986365
GF_17707,70.18745831349258
GF_11976,29.747095882173426
GF_19359,32.62443864836246
GF_7879,22.831568331930725
GF_22858,53.82239857978061
GF_7420,69.86651120826298
GF_19004,637.7800922201556
GF_5545,79.05419746497046
GF_5546,22.264307358984183
GF_11514,110.91507266174767
GF_23656,-112.89548166847794
GF_304,-1.493053295856157
GF_23535,-0.7996749774190448
GF_2408,97.11471287785889
GF_14744,10.295335686097474
GF_10960,74.33240112508838
GF_16759,33.36213820154251
GF_21428,27.187108727623468
GF_6637,16.27291902090292
GF_3499,-15.8617939212196
GF_16650,87.3611961344518
GF_3909,28.68301772336895
GF_5612,93.99111963549763
GF_15265,115.35371702106409
GF_10773,46.00507984394335
GF_7107,8.474964353266387
GF_13098,78.00741280432146
GF_2747,83.83153102930044
GF_15383,75.97425918377326
GF_12289,87.28673139708667
GF_2544,-43.99110566041077
GF_13801,89.77424060090277
GF_8872,18.3467475239147
GF_13326,99.84818815177994
GF_585,-44.54656828051236
GF_11971,39.051474150927106
GF_5125,7.823876635097349
GF_13290,52.98220460191624
GF_6157,88.57487893308428
GF_12257,93.09568491045923
GF_1207,-13.722127858095405
GF_23806,39.723101034471256
GF_7512,29.577433723593003
GF_20247,127.18068506666941
GF_9104,59.4378336590662
GF_183,-31.595279598442744
GF_6232,44.137566013125024
GF_12255,-70.73713257499003
GF_15967,2.429370771836602
GF_530,52.864037872295285
GF_3491,55.514011195047715
GF_9451,116.48220651924817
GF_9918,1.7014544477892741
GF_13800,98.10411131677438
GF_13170,86.75781625986065
GF_584,12.243321825473913
GF_2314,33.95767767253062
GF_4782,-8.504743952108583
GF_482,94.19905676256258
GF_4806,71.02311951072113
GF_5933,82.43185073209554
GF_1347,150.17788388795088
GF_8346,117.51023408472258
GF_9697,171.85367692470567
GF_9692,171.85367692470567
GF_1465,73.60057778875364
GF_10019,120.67976312692201
GF_5750,28.94070179285802
GF_1036,136.96532088552283
GF_7484,-28.153990075571528
GF_7477,-62.65487877857777
GF_8313,-37.285807371964665
GF_2330,79.59295435267734
GF_12287,147.74681161494846
GF_9326,228.74159716654174
GF_13489,47.14441295208485
GF_8223,117.0082347951319
GF_6632,236.70925200507497
GF_23094,91.04290640847239
GF_12812,72.77133154236856
GF_4831,34.31471387161423
GF_2236,101.27238924258324
GF_23183,144.3302728141582
GF_10888,141.90816573754182
GF_12151,47.14637579466421
GF_7184,88.79309170553802
GF_7447,121.98951752994765
GF_4140,25.71424510492443
GF_6250,112.37416995806757
GF_4935,-15.991924572308335
GF_1021,-3.320607151123795
GF_2354,43.308651838953665
GF_5839,63.729807474282666
GF_14895,72.77707071462532
GF_664,52.09483448725041
GF_9747,150.52810244277782
GF_2556,124.04219225621648
GF_4221,64.55617603121755
GF_2184,46.36852813997086
GF_14,103.00990595290386
GF_6136,2.277814044378715
GF_32,88.63251458584841
GF_10159,139.70800864183173
GF_1636,54.670484312736676
GF_14483,18.640016947212644
GF_11188,62.31680910934517
GF_9720,143.14343302669033
GF_13518,98.4199566182458
GF_22042,57.495135889302674
GF_2648,-55.88038721342173
GF_14385,-13.732335898112296
GF_12224,86.80647294875916
GF_4152,85.1049010486621
GF_13838,95.88499257917817
GF_5520,15.068413363846503
GF_6987,6.1272387803506945
GF_10394,66.2237863608168
GF_7414,-18.045078811170924
GF_5507,-24.51767758710912
GF_5633,120.15901713165874
GF_7387,19.35266269802935
GF_19012,137.57046354650754
GF_7972,54.028760487892555
GF_6851,37.53616782845643
GF_5856,31.500383013716032
GF_23569,85.86545938098789
GF_4546,41.7370889143732
GF_12231,56.735071291380905
GF_4179,72.96793558957029
GF_7478,-62.65487877857777
GF_8108,-4.383001009334976
GF_1744,256.5531727221004
GF_9328,171.95170706055552
GF_10380,130.20642691064586
GF_14094,64.70804997461187
GF_12386,110.00603219058883
GF_333,23.752114504645192
GF_401,88.74341333608515
GF_12588,-15.081499398320943
GF_2237,44.48249913659697
GF_1144,184.33453752156424
GF_23182,100.13728937869928
GF_1148,81.07949215850078
GF_13750,1.633649766139115
GF_13776,90.78521134512346
GF_5815,131.6472551105204
GF_14894,121.23709010473988
GF_12919,-45.631238405386284
GF_4220,72.88604674708915
GF_23840,155.6797921434295
GF_10803,119.397698011854
GF_10802,176.18758811784016
GF_11734,120.45698070817798
GF_34,31.842624479862252
GF_7134,118.50929062675436
GF_4498,94.40928366596177
GF_5566,88.864054302569
GF_15850,176.58330610822406
GF_7509,55.380013751973365
GF_10958,73.21069502199327
GF_8352,-77.1510785098086
GF_3159,127.62226462237413
GF_4743,103.48606096201775
GF_13837,95.56964716808011
GF_5260,-21.186030657354195
GF_9211,44.84640962590481
GF_11071,105.27705862985692
GF_13325,164.01338172262922
GF_8538,43.43250199221927
GF_1276,65.7227585062567
GF_9693,171.85367692470567
GF_9695,171.85367692470567
GF_9358,146.51713763839803
GF_16392,112.55382232687623
GF_8217,141.70422035069737
GF_605,68.15172523310991
GF_7023,99.49963867372264
GF_610,-56.38482190244133
GF_998,1.747646948376314
GF_1301,94.43212101112113
GF_4466,-28.855583570568342
GF_1733,68.32299837022674
GF_13515,100.641351983052
GF_4869,17.20826115537659
GF_6635,228.37938128920342
GF_5739,118.33197382454648
GF_7674,118.44872925098389
GF_6998,71.88836579572114
GF_5523,-58.93878126984873
GF_4915,82.95511524378924
GF_22760,21.92310618135639
GF_23755,4.343464448053396
GF_14075,169.84298443802595
GF_5961,-86.04205639086967
GF_1686,49.132327291895194
GF_6370,7.203073691903683
GF_12917,-45.631238405386284
GF_12916,11.158651700599876
GF_9848,-26.33419698831017
GF_5165,134.24064566666584
GF_10840,-47.3532762892014
GF_760,66.68721440942181
GF_5139,103.74773797076
GF_23803,93.6188191625904
GF_9485,94.50112623124573
GF_13450,60.41534680513632
GF_9721,94.68341363657578
GF_8353,-77.1510785098086
GF_9908,-67.66685443728761
GF_13554,87.41961198107333
GF_8259,-4.831959538330693
GF_2477,-29.764879215713904
GF_1709,67.09125573403571
GF_15942,67.81864671577546
GF_1937,78.56946720046642
GF_5747,101.2549502964606
GF_7846,33.88337711487884
GF_12015,149.99257795735082
GF_702,50.38041081102142
GF_9327,171.95170706055552
GF_9786,55.894768332316175
GF_18765,-49.7834407513692
GF_9639,123.56701200732255
GF_23982,-46.9433971850425
GF_14076,169.84298443802595
GF_1949,185.21487900604643
GF_1146,137.86938226448694
GF_4553,-14.67806494047204
GF_10351,146.67413651370043
GF_1610,111.97585209279987
GF_10414,-45.300508686823946
GF_7185,137.25311109565246
GF_23673,107.7262787976722
GF_2391,88.35561152606124
GF_22221,-132.44416865205244
GF_5166,77.45075556067968
GF_14257,7.244805681712023
GF_10805,119.397698011854
GF_6331,26.28495775553938
GF_6527,155.86841892056532
GF_5253,83.04644152018477
GF_5140,55.28771858064533
GF_22827,180.49224135106056
GF_11186,119.10669921533145
GF_12508,-30.128900136741663
GF_10433,63.83504739707746
GF_1818,-7.282139923879299
GF_4445,109.83688332011559
GF_413,42.84033586605119
GF_9102,-67.0924347300039
GF_24563,201.4105962741525
GF_11844,199.97052329368762
GF_6986,62.917128886336855
GF_6623,85.93178769990311
GF_22914,13.023533090695196
GF_19013,137.57046354650754
GF_1705,67.09125573403571
GF_4092,119.0310287532293
GF_11800,-29.820696504407692
GF_5182,190.1958287380038
GF_7181,172.98168250343576
GF_1274,122.51264861224297
GF_11066,67.27882126388738
GF_17950,9.8586066701763
GF_7978,-46.63192670600006
GF_4604,95.94467418643296
GF_23530,28.059512515501638
GF_10783,173.82582429410627
GF_996,58.537537054362474
GF_23743,-15.360512048301302
GF_6461,89.66251765759807
GF_23096,34.25301630248612
GF_14092,121.49794008059803
GF_1905,50.422351248565406
GF_23986,-103.73328729102877
GF_12586,-15.081499398320943
GF_23158,44.35879773588033
GF_12513,87.30360243077337
GF_340,192.2527852633084
GF_7529,141.3939420822444
GF_12150,47.14637579466421
GF_7183,145.58298181152418
GF_562,156.12441555529347
GF_565,99.3345254493073
GF_6650,116.09427483205673
GF_2637,-14.092647219856417
GF_22963,-133.6295485237415
GF_23651,199.51939175783173
GF_14256,64.03469578769818
GF_14108,34.28335459699622
GF_7136,61.719400520768204
GF_10462,119.96210966686522
GF_1634,111.46037441872284
GF_23586,-43.11951784487701
GF_11187,110.77682849945973
GF_13519,41.630066512259646
GF_9191,43.08468738153954
GF_14272,83.12258858233952
GF_415,42.84033586605119
GF_8270,49.28108600612052
GF_13857,43.02640260112298
GF_14268,112.97489058969268
GF_13835,143.8719938526457
GF_5261,-21.186030657354195
GF_5262,-21.186030657354195
GF_5259,35.603859448631965
GF_900,-27.797625052689
GF_12819,-11.49050762705781
GF_23657,-112.89548166847794
GF_23398,-64.87134961107449
GF_2202,-87.07084848092973
GF_4783,-65.29463405809486
GF_23397,-8.081459505088219
GF_13754,-55.15624033984716
GF_4299,230.34434834538695
GF_14454,150.3077170242443
GF_24409,100.74875170408131
GF_7390,-37.437227407956925
GF_21249,114.53709782768942
GF_13803,18.72928472503554
GF_11799,26.969193601578468
GF_22253,130.11905104622883
GF_8,94.84404589504311
GF_2574,82.67919839915646
GF_16394,55.763932220889956
GF_8216,150.03409106656886
GF_5755,56.78736362822076
GF_5757,48.45749291234915
GF_10317,149.8622954482255
GF_15854,120.29166539671655
GF_6302,70.3024638045024
GF_701,1.9203914209067534
GF_8111,44.07701838077969
GF_8528,31.949916678728982
GF_14349,-20.110802420022992
GF_9757,100.07691429759882
GF_5741,118.33197382454648
GF_4697,22.013084972293314
GF_4150,-28.99867532261851
GF_14945,32.69593692327385
GF_8882,104.30442314151173
GF_11205,152.21355897319552
GF_23261,177.17827229150885
GF_6849,30.575997951373665
GF_5264,56.79041597940932
GF_11115,-37.543721604949724
GF_11114,-37.543721604949724
GF_10413,11.489381419162214
GF_9329,37.84974855201392
GF_13903,-29.033834967089206
GF_8112,53.03847295897651
GF_18204,121.28034800919079
GF_1846,133.01268138177886
GF_9750,93.73821233679166
GF_12920,-4.588562131395861
GF_16336,-16.853727493646602
GF_6949,-105.99786645024642
GF_6180,7.856061842978647
GF_7981,-0.8390699016483723
GF_14015,12.973542330742703
GF_18768,62.476038535370776
GF_1947,55.536211095827184
GF_46,161.67766821293753
GF_9196,54.036249516109365
GF_6362,-1.8276381021556745
GF_9905,-10.876964331301338
GF_1269,86.11829914831299
GF_23260,33.065504192644084
GF_2451,44.555771461871586
GF_8466,30.096380232881074
GF_10393,74.5536570766883
GF_8349,50.08945030190807
GF_23354,137.90198140595794
GF_1483,-20.35743427661737
GF_12601,105.71754732333488
GF_5857,-25.289507092270128
GF_12232,48.40520057550941
GF_16397,104.22395161100462
GF_14836,-2.957637511255143
GF_7098,28.341265535127945
GF_15324,79.08062567481545
GF_14346,-11.780931704151385
GF_20145,141.30209918517528
GF_4797,-31.779746073678552
GF_2317,256.1146177169403
GF_14317,116.22977931186676
GF_6995,128.67825590170742
GF_5521,-58.93878126984873
GF_9029,166.6163695060044
GF_11414,104.63213600771257
GF_13771,37.861384598775885
GF_7412,-0.553939434242352
GF_9332,82.26342562932496
GF_618,101.01955950279466
GF_9749,150.52810244277782
GF_12921,-12.918432847267354
GF_11354,39.66971677423817
GF_6950,-105.99786645024642
GF_4998,-0.7996372425462823
GF_7470,108.9773951218931
GF_4533,112.24514196069322
GF_731,124.99732071437893
GF_4894,112.22871173155704
GF_180,116.57233833798057
GF_24091,116.86493434967224
GF_6363,-1.8276381021556745
GF_9906,-10.876964331301338
GF_3162,79.0045725267106
GF_18995,-5.198041024331587
GF_11581,-30.926261863246054
GF_13268,36.31636481878809
GF_22994,122.26929152624211
GF_7389,-37.437227407956925
GF_4033,187.21844119752103
GF_7584,133.73619701704524
GF_1482,-20.35743427661737
GF_5934,25.64196062610938
GF_23240,39.99711121368182
GF_23238,96.7870013196681
GF_23570,77.53558866511628
GF_12741,71.36058045331583
GF_10316,149.8622954482255
GF_14865,86.12065575064821
GF_23744,-72.15040215428758
GF_6962,24.022441823125064
GF_13482,-29.906252840652087
GF_979,47.429496344720064
GF_9384,122.00133844932122
GF_4799,-31.779746073678552
GF_7977,35.08390002687247
GF_7672,-13.616219764892094
GF_5740,118.33197382454648
GF_13141,65.69898164897438
GF_5522,-115.728671375835
GF_23155,101.14868784186649
GF_23753,61.133354554039556
GF_11268,176.07074211912789
GF_12149,47.14637579466421
GF_564,156.12441555529347
GF_14661,205.77315303606042
GF_13447,-29.419175713027016
GF_14952,159.02562522505423
GF_4933,-64.451943962423
GF_1020,-51.78062654123846
GF_2352,51.63852255482516
GF_18205,112.9504772933193
GF_2392,88.35561152606124
GF_11929,-30.107921969779568
GF_16337,-16.853727493646602
GF_13622,159.69659182818475
GF_7059,64.20988037717689
GF_1139,51.19684336825537
GF_181,116.57233833798057
GF_1817,-64.07203002986557
GF_6360,-1.8276381021556745
GF_5867,45.760563463435346
GF_6361,46.63238128795888
GF_23649,111.78304511687725
GF_10210,65.0101906655658
GF_24120,-25.077690437998513
GF_18994,51.59184908165457
GF_8465,86.88627033886723
GF_4809,10.378023181175195
GF_7386,19.35266269802935
GF_8347,106.87934040789423
GF_13411,145.10682096439223
